 codigo_orgao_superior ;                           nome_orgao_superior                            ; codigo_orgao_solicitante ;                                   nome_orgao_solicitante                                   ;  numero_pcdp  ; localizador ; data_emissao ; data_embarque ; valor_tarifa_comercial ; percentual_desconto_aplicado ; valor_tarifa_governo ; valor_tarifa_embarque ; valor_bilhete ;           companhia_aerea            ; classe_tarifaria ;                                           regra_tarifaria                                            ; no_show ; remarcado ; cancelado ; valor_multas ; valor_reembolso ; diferenca_tarifa ; situacao_bilhete 
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;62069; Diretoria de Planejamento e Pesquisa                                                       ; 002994/19     ; TERLMZ      ; 25/06/2019   ; 11/07/2019    ;                 735.90 ;                         5.00 ;               699.10 ;                 31.69 ;        730.79 ; AZUL LINHAS AÉREAS BRASILEIRA        ; K                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;62069; Diretoria de Planejamento e Pesquisa                                                       ; 002996/19     ; GB5VNF      ; 25/06/2019   ; 11/07/2019    ;                 735.90 ;                         5.00 ;               699.10 ;                 31.69 ;        730.79 ; AZUL LINHAS AÉREAS BRASILEIRA        ; K                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;62069; Diretoria de Planejamento e Pesquisa                                                       ; 002996/19     ; ZVYYAD      ; 25/06/2019   ; 10/07/2019    ;                 352.90 ;                         3.00 ;               342.31 ;                 29.49 ;        371.80 ; LATAM AIRLINES BRASIL                ; N                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;62069; Diretoria de Planejamento e Pesquisa                                                       ; 003225/19     ; KI973P      ; 05/07/2019   ; 18/07/2019    ;                 528.90 ;                         0.00 ;               528.90 ;                 29.49 ;        558.39 ; GOL Linhas Aéreas Inteligentes       ; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;62069; Diretoria de Planejamento e Pesquisa                                                       ; 003225/19     ; KOUYFC      ; 05/07/2019   ; 19/07/2019    ;                1338.90 ;                         3.00 ;              1298.73 ;                 31.69 ;       1330.42 ; LATAM AIRLINES BRASIL                ; B                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;62069; Diretoria de Planejamento e Pesquisa                                                       ; 003328/19-1C  ; YR3NSK      ; 11/07/2019   ; 14/07/2019    ;                1864.90 ;                         5.00 ;              1771.65 ;                 29.49 ;       1801.14 ; GOL Linhas Aéreas Inteligentes       ; Y,Y              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;69282; Superintendência Regional do DNIT no Estado do Amazonas                                    ; 002640/19     ; HQM33E      ; 03/06/2019   ; 13/06/2019    ;                1129.90 ;                         0.00 ;              1129.90 ;                 29.49 ;       1159.39 ; GOL Linhas Aéreas Inteligentes       ; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;69282; Superintendência Regional do DNIT no Estado do Amazonas                                    ; 002640/19     ; PW6T6N      ; 03/06/2019   ; 09/06/2019    ;                1239.90 ;                         0.00 ;              1239.90 ;                 32.95 ;       1272.85 ; GOL Linhas Aéreas Inteligentes       ; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;83838; Diretoria de Infra-Estrutura Ferroviária                                                   ; 002076/19-1C  ; YJIFQC      ; 08/05/2019   ; 20/05/2019    ;                1618.00 ;                         0.00 ;              1618.00 ;                 55.38 ;       1673.38 ; Gol OU Latam - Parceria com Terceiro ; J/T              ;                                                                                                      ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;83838; Diretoria de Infra-Estrutura Ferroviária                                                   ; 002117/19     ; MPRRXK      ; 09/05/2019   ; 22/05/2019    ;                1284.90 ;                         0.00 ;              1284.90 ;                 29.49 ;       1314.39 ; GOL Linhas Aéreas Inteligentes       ; J                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;83838; Diretoria de Infra-Estrutura Ferroviária                                                   ; 002124/19     ; HKAYOG      ; 10/05/2019   ; 23/05/2019    ;                1284.90 ;                         3.00 ;              1246.35 ;                 32.95 ;       1279.30 ; LATAM AIRLINES BRASIL                ; L                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;83838; Diretoria de Infra-Estrutura Ferroviária                                                   ; 002737/19     ; JLRICK      ; 07/06/2019   ; 26/06/2019    ;                 812.90 ;                         3.00 ;               788.51 ;                 29.49 ;        818.00 ; LATAM AIRLINES BRASIL                ; X                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;83838; Diretoria de Infra-Estrutura Ferroviária                                                   ; 002737/19     ; JLRJSV      ; 07/06/2019   ; 27/06/2019    ;                 518.90 ;                         3.00 ;               503.33 ;                 30.94 ;        534.27 ; LATAM AIRLINES BRASIL                ; X                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;83838; Diretoria de Infra-Estrutura Ferroviária                                                   ; 003188/19     ; WKN8GM      ; 04/07/2019   ; 23/07/2019    ;                 893.80 ;                         3.00 ;               866.98 ;                 62.44 ;        929.42 ; GOL Linhas Aéreas Inteligentes       ; E/N              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
54844; Departamento Nacional de Infra-Estrutura de Transportes                  ;83839; Diretoria-Executiva                                                                        ; 002196/19     ; VJ1I5K      ; 13/05/2019   ; 04/06/2019    ;                 283.80 ;                         5.00 ;               269.60 ;                 58.79 ;        328.39 ; AZUL LINHAS AÉREAS BRASILEIRA        ; U                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
67671; Universidade Federal de Campina Grande                                   ;67671; Universidade Federal de Campina Grande                                                     ; 001429/19     ; GPNCTK      ; 03/07/2019   ; 24/07/2019    ;                 665.90 ;                         3.00 ;               645.92 ;                 25.89 ;        671.81 ; GOL Linhas Aéreas Inteligentes       ; N,N              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
67671; Universidade Federal de Campina Grande                                   ;67671; Universidade Federal de Campina Grande                                                     ; 001725/19     ; LECQSP      ; 23/07/2019   ; 08/08/2019    ;                1288.00 ;                         3.00 ;              1249.36 ;                 25.89 ;       1275.25 ; LATAM AIRLINES BRASIL                ; H,H              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
67671; Universidade Federal de Campina Grande                                   ;67671; Universidade Federal de Campina Grande                                                     ; 001725/19     ; SJHUXP      ; 23/07/2019   ; 03/08/2019    ;                1173.00 ;                         3.00 ;              1137.81 ;                 25.89 ;       1163.70 ; LATAM AIRLINES BRASIL                ; K,K              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
67671; Universidade Federal de Campina Grande                                   ;67671; Universidade Federal de Campina Grande                                                     ; 001725/19     ; VZLCRZ      ; 23/07/2019   ; 03/08/2019    ;                1556.00 ;                         3.00 ;              1509.32 ;                 25.89 ;       1535.21 ; LATAM AIRLINES BRASIL                ; B,B              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
69624; Fundação Universidade Federal do Vale do São Francisco                   ;69624; Fundação Universidade Federal do Vale do São Francisco                                     ; 000683/19-1C  ; DW62JN      ; 22/07/2019   ; 07/08/2019    ;                 459.00 ;                         0.00 ;               459.00 ;                 25.89 ;        484.89 ; Gol OU Latam - Parceria com Terceiro ; A                ;                                                                                                      ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
69624; Fundação Universidade Federal do Vale do São Francisco                   ;69624; Fundação Universidade Federal do Vale do São Francisco                                     ; 000683/19-1C  ; VH2NSY      ; 22/07/2019   ; 05/08/2019    ;                 459.00 ;                         0.00 ;               459.00 ;                 31.08 ;        490.08 ; Gol OU Latam - Parceria com Terceiro ; A                ;                                                                                                      ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
72084; Ministério do Turismo                                                    ;73570; Secretaria Nacional de Estruturação do Turismo                                             ; 000239/19-1C  ; HYMSSV      ; 31/05/2019   ; 04/06/2019    ;                 546.90 ;                         5.00 ;               519.55 ;                 30.94 ;        550.49 ; AZUL LINHAS AÉREAS BRASILEIRA        ; OO               ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
72084; Ministério do Turismo                                                    ;73570; Secretaria Nacional de Estruturação do Turismo                                             ; 000239/19-1C  ; ZHUKWD      ; 31/05/2019   ; 10/06/2019    ;                 409.90 ;                         5.00 ;               389.40 ;                 29.30 ;        418.70 ; AZUL LINHAS AÉREAS BRASILEIRA        ; N                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
86144; Agência Nacional de Aviação Civil                                        ;86546; Diretoria                                                                                  ; 003055/19-1C  ; GJRUWQ      ; 18/06/2019   ; 26/07/2019    ;                 207.90 ;                         3.00 ;               201.66 ;                 32.95 ;        234.61 ; LATAM AIRLINES BRASIL                ; O                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
86144; Agência Nacional de Aviação Civil                                        ;86546; Diretoria                                                                                  ; 003648/19     ; XLHPHZ      ; 23/07/2019   ; 31/07/2019    ;                 999.00 ;                         0.00 ;               999.00 ;                 29.49 ;       1028.49 ; Gol OU Latam - Parceria com Terceiro ; T                ;                                                                                                      ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
86144; Agência Nacional de Aviação Civil                                        ;86550; Assessoria de Comunicação Social                                                           ; 003396/19-1C  ; MOTBVN      ; 11/07/2019   ; 13/09/2019    ;                 325.90 ;                         3.00 ;               316.12 ;                 32.95 ;        349.07 ; LATAM AIRLINES BRASIL                ; Q                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;           32.95 ;             0.00 ; Cancelado
86144; Agência Nacional de Aviação Civil                                        ;86556; Superintendência de Padrões Operacionais                                                   ; 002930/19     ; GVXOWU      ; 11/06/2019   ; 17/09/2019    ;                 381.00 ;                         3.00 ;               369.57 ;                 32.95 ;        402.52 ; LATAM AIRLINES BRASIL                ; N,N              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;          402.52 ;             0.00 ; Cancelado
86144; Agência Nacional de Aviação Civil                                        ;86556; Superintendência de Padrões Operacionais                                                   ; 002930/19     ; VJJJVF      ; 11/06/2019   ; 20/09/2019    ;                 381.00 ;                         3.00 ;               369.57 ;                 32.95 ;        402.52 ; LATAM AIRLINES BRASIL                ; N,N              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;          402.52 ;             0.00 ; Cancelado
86144; Agência Nacional de Aviação Civil                                        ;214785; Superintendência de Ação Fiscal                                                            ; 003625/19     ; WKMY6H      ; 23/07/2019   ; 22/08/2019    ;                1649.80 ;                         3.00 ;              1600.30 ;                 62.35 ;       1662.65 ; AZUL LINHAS AÉREAS BRASILEIRA        ; G                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;           62.35 ;             0.00 ; Cancelado
91842; Instituto Chico Mendes de Conservação da Biodiversidade                  ;88881; Parque Nacional Jamanxim                                                                   ; 006133/19-2C  ; 02N93J      ; 25/06/2019   ; 19/08/2019    ;                 649.90 ;                         8.43 ;               595.10 ;                 20.35 ;        615.45 ; MAP TRANSPORTES AEREOS LTDA - MAP    ; N,N              ; http://voemap.com.br/regras-tarifarias/                                                              ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
100917; Instituto Federal de Educação, Ciência e Tecnologia do Pará              ;103704; Reitoria                                                                                   ; 000710/19     ; CNHJPA      ; 14/05/2019   ; 13/06/2019    ;                 259.90 ;                         0.00 ;               259.90 ;                 29.49 ;        289.39 ; GOL Linhas Aéreas Inteligentes       ; B                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;       259.90 ;            0.00 ;             0.00 ; Cancelado
100917; Instituto Federal de Educação, Ciência e Tecnologia do Pará              ;103704; Reitoria                                                                                   ; 000994/19-1C  ; XQGR5X      ; 03/07/2019   ; 16/07/2019    ;                 519.90 ;                         0.00 ;               519.90 ;                 25.89 ;        545.79 ; GOL Linhas Aéreas Inteligentes       ; T                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
100921; Instituto Federal de Educação, Ciência e Tecnologia do Maranhão          ;103669; Gabinete                                                                                   ; 001932/19-1C  ; XMBB5G      ; 23/07/2019   ; 07/09/2019    ;                 998.80 ;                         3.00 ;               968.83 ;                 64.03 ;       1032.86 ; GOL Linhas Aéreas Inteligentes       ; A,A,A/U,U        ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Sim     ; Não       ; Não       ;         0.00 ;            0.00 ;             0.00 ; Voado
117267; Empresa Brasileira de Serviços Hospitalares                              ;201458; EBSERH - Filial Hospital Universitário da UFGD                                             ; 000633/19     ; RD11FP      ; 28/06/2019   ; 08/09/2019    ;                 384.90 ;                         5.00 ;               365.65 ;                 25.89 ;        391.54 ; AZUL LINHAS AÉREAS BRASILEIRA        ; S,S              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Sim     ; Não       ; Não       ;         0.00 ;            0.00 ;             0.00 ; Andamento
214460; Controladoria-Geral da União                                             ;72576; Ouvidoria-Geral da União                                                                   ; 001041/19-1C  ; W843JB      ; 22/04/2019   ; 12/05/2019    ;                 591.90 ;                         5.00 ;               562.30 ;                 32.95 ;        595.25 ; AZUL LINHAS AÉREAS BRASILEIRA        ; P,P              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;89690; Diretoria de Políticas Penitenciárias                                                      ; 008242/19-4C  ; VWCF5A      ; 12/07/2019   ; 19/09/2019    ;                 315.90 ;                         0.00 ;               315.90 ;                 29.49 ;        345.39 ; GOL Linhas Aéreas Inteligentes       ; B                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Sim     ; Não       ; Não       ;         0.00 ;            0.00 ;             0.00 ; Andamento
235881; Ministério da Justiça e Segurança Pública                                ;74560; Diretoria de  Administração                                                                ; 000659/19-2C  ; JRYJHE      ; 20/05/2019   ; 30/05/2019    ;                1194.90 ;                         0.00 ;              1194.90 ;                 29.49 ;       1224.39 ; GOL Linhas Aéreas Inteligentes       ; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;          173.42 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51051; Diretoria de Ensino e Estatística                                                          ; 007860/19     ; CEWY3Y      ; 26/06/2019   ; 10/07/2019    ;                1546.80 ;                         0.00 ;              1546.80 ;                 62.44 ;       1609.24 ; GOL Linhas Aéreas Inteligentes       ; A/P              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;           62.44 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51051; Diretoria de Ensino e Estatística                                                          ; 008042/19     ; BH698C      ; 27/06/2019   ; 10/07/2019    ;                1293.80 ;                         3.00 ;              1254.98 ;                 62.44 ;       1317.42 ; GOL Linhas Aéreas Inteligentes       ; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51051; Diretoria de Ensino e Estatística                                                          ; 008821/19-1C  ; FHB8MQ      ; 22/07/2019   ; 02/08/2019    ;                 791.90 ;                         3.00 ;               768.14 ;                 32.95 ;        801.09 ; AZUL LINHAS AÉREAS BRASILEIRA        ; M,M              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51051; Diretoria de Ensino e Estatística                                                          ; 008856/19-1C  ; VF8EFZ      ; 22/07/2019   ; 02/08/2019    ;                 727.90 ;                         3.00 ;               706.06 ;                 32.95 ;        739.01 ; AZUL LINHAS AÉREAS BRASILEIRA        ; O,O              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;236104; Diretoria de Gestão e Integração de Informações                                            ; 000269/19-8C  ; CW5P7K      ; 13/05/2019   ; 30/05/2019    ;                 792.90 ;                         3.00 ;               769.11 ;                 32.95 ;        802.06 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;236104; Diretoria de Gestão e Integração de Informações                                            ; 000269/19-8C  ; IK6U9J      ; 13/05/2019   ; 28/05/2019    ;                 792.90 ;                         3.00 ;               769.11 ;                 29.49 ;        798.60 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 000325/19-7C  ; ETWORU      ; 17/07/2019   ; 06/08/2019    ;                 907.90 ;                         3.00 ;               880.66 ;                 29.49 ;        910.15 ; LATAM AIRLINES BRASIL                ; L                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 001123/19-15C ; QKUEIV      ; 06/06/2019   ; 17/06/2019    ;                 928.90 ;                         3.00 ;               901.03 ;                 32.95 ;        933.98 ; LATAM AIRLINES BRASIL                ; V                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 001123/19-15C ; QWWGVD      ; 06/06/2019   ; 17/06/2019    ;                 883.90 ;                         3.00 ;               857.38 ;                 29.49 ;        886.87 ; LATAM AIRLINES BRASIL                ; X                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 001131/19-5C  ; BCTMGU      ; 02/07/2019   ; 08/08/2019    ;                 202.90 ;                         3.00 ;               196.81 ;                 30.94 ;        227.75 ; LATAM AIRLINES BRASIL                ; O                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 001131/19-5C  ; MFP14T      ; 02/07/2019   ; 06/08/2019    ;                  69.90 ;                         5.01 ;                66.40 ;                 29.49 ;         95.89 ; AZUL LINHAS AÉREAS BRASILEIRA        ; UU               ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 006683/19-1C  ; OH6EKD      ; 13/06/2019   ; 17/06/2019    ;                 493.90 ;                         5.00 ;               469.20 ;                 29.49 ;        498.69 ; AZUL LINHAS AÉREAS BRASILEIRA        ; T,T              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 006686/19-1C  ; IIPBGP      ; 13/06/2019   ; 17/06/2019    ;                 905.90 ;                         0.00 ;               905.90 ;                 29.49 ;        935.39 ; GOL Linhas Aéreas Inteligentes       ; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 006686/19-1C  ; QW5Y5N      ; 13/06/2019   ; 16/06/2019    ;                1239.90 ;                         0.00 ;              1239.90 ;                 32.95 ;       1272.85 ; GOL Linhas Aéreas Inteligentes       ; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;         1272.85 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 006687/19-1C  ; KWHCKN      ; 13/06/2019   ; 17/06/2019    ;                 786.90 ;                         0.00 ;               786.90 ;                 29.49 ;        816.39 ; GOL Linhas Aéreas Inteligentes       ; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 006689/19-1C  ; VSK5RE      ; 13/06/2019   ; 17/06/2019    ;                 953.90 ;                         3.00 ;               925.28 ;                 29.49 ;        954.77 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;51050; Diretoria de Políticas de Segurança Pública                                                ; 006757/19     ; YVGHBB      ; 13/06/2019   ; 10/07/2019    ;                 498.90 ;                         3.00 ;               483.93 ;                 23.14 ;        507.07 ; LATAM AIRLINES BRASIL                ; Q                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 006571/19     ; WRFFMH      ; 07/06/2019   ; 13/06/2019    ;                2995.90 ;                         0.00 ;              2995.90 ;                 60.57 ;       3056.47 ; GOL Linhas Aéreas Inteligentes       ; Y/J              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007736/19     ; DQWYIJ      ; 21/06/2019   ; 02/07/2019    ;                 718.90 ;                         3.00 ;               697.33 ;                 32.95 ;        730.28 ; LATAM AIRLINES BRASIL                ; V                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007742/19-1C  ; AEURVX      ; 21/06/2019   ; 02/07/2019    ;                 703.90 ;                         3.00 ;               682.78 ;                 32.95 ;        715.73 ; LATAM AIRLINES BRASIL                ; L                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
